2016-05-14,科陆电子：2016年第四次临时股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-14/2472243.PDF,股东大会
2016-05-14,科陆电子：2016年第四次临时股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-14/2472239.PDF,股东大会
2016-05-12,科陆电子：关于重大经营合同中标的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-12/2466275.PDF,其他
2016-05-12,科陆电子：关于经营合同中标的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-12/2466270.PDF,其他
2016-05-07,科陆电子：2015年年度股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-07/2458175.PDF,股东大会
2016-05-07,科陆电子：2015年年度股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-07/2458173.PDF,股东大会
2016-05-05,科陆电子：关于全资子公司诉讼事项的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-05/2452481.PDF,其他
2016-05-05,科陆电子：关于重大经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-05/2452479.PDF,其他
2016-05-04,科陆电子：2012年公司债券（第一期）、2014年公司债券（第一期）2016年跟踪信用评级报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-04/2450130.PDF,其他
2016-04-30,科陆电子：第六届董事会第七次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443655.PDF,董事会
2016-04-30,科陆电子：第六届监事会第四次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443654.PDF,监事会
2016-04-30,科陆电子：2016年第一季度报告正文,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443653.PDF,其他
2016-04-30,科陆电子：2016年第一季度报告全文,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443652.PDF,其他
2016-04-30,科陆电子：关于追加2016年度公司及子公司向银行申请综合授信额度的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443651.PDF,其他
2016-04-30,科陆电子：关于经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443650.PDF,其他
2016-04-30,科陆电子：关于全资孙公司开展融资租赁业务的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443649.PDF,其他
2016-04-30,科陆电子：关于重大经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443648.PDF,其他
2016-04-28,科陆电子：关于公司控股股东股份解除质押及质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-28/2429086.PDF,其他
2016-04-26,科陆电子：关于非公开发行股票申请文件反馈意见回复的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412128.PDF,其他
2016-04-26,科陆电子：关于最近五年被证券监管部门和交易所采取监管措施或处罚及整改情况的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412127.PDF,其他
2016-04-26,科陆电子：国银资本稳健1号证券投资基金基金合同,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412126.PDF,其他
2016-04-26,科陆电子：第六届董事会第六次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412103.PDF,董事会
2016-04-26,科陆电子：公司与兴业证券股份有限公司关于公司非公开发行股票申请文件反馈意见的回复,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412100.PDF,其他
2016-04-26,科陆电子：建源智冠证券投资基金基金合同,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412095.PDF,其他
2016-04-26,科陆电子：关于召开公司2016年第四次临时股东大会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412059.PDF,股东大会
2016-04-26,科陆电子：独立董事对第六届董事会第六次（临时）会议相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412058.PDF,董事会
